5.8383 	INFO 	Loaded monitor calibration from ['2024_08_09 00:53']
188.4818 	EXP 	display_text: autoDraw = False
188.4818 	EXP 	textbox: autoDraw = False
188.4818 	EXP 	Fixation: autoDraw = True
188.6362 	DATA 	Mouse:  Left button up, pos=(681,213)
189.3697 	DATA 	Mouse: Left button down, pos=(737,352)
189.3710 	DATA 	Mouse:  Left button up, pos=(737,352)
189.4819 	INFO 	Keyboard events cleared
189.4813 	EXP 	Fixation: autoDraw = False
189.4813 	EXP 	Polygon: autoDraw = True
189.7217 	DATA 	Mouse: wheel shift=(0,0), pos=(737,352)
189.8030 	DATA 	Mouse: Right button down, pos=(737,352)
189.8189 	DATA 	Mouse: wheel shift=(0,0), pos=(737,352)
189.9505 	DATA 	Mouse:  Right button up, pos=(737,352)
190.4915 	DATA 	Keypress: space
190.5150 	EXP 	Fixation: autoDraw = False
190.5150 	EXP 	Polygon: autoDraw = False
190.5988 	EXP 	Sound sound_1 reached end of file
190.6153 	EXP 	Sound sound_1 started
190.9054 	EXP 	Sound sound_1 stopped
190.9287 	EXP 	display_text: autoDraw = True
190.9287 	EXP 	textbox: autoDraw = True
191.4724 	DATA 	Keypress: 4
191.8014 	DATA 	Keypress: 5
192.1255 	DATA 	Keypress: 6
192.9056 	DATA 	Mouse: Left button down, pos=(737,352)
193.0967 	DATA 	Mouse:  Left button up, pos=(737,352)
193.6385 	DATA 	Mouse: Left button down, pos=(738,190)
193.6500 	EXP 	New trial (rep=4, index=1): <Trial 41 (1 in rep 4) data={'delay': 0.7, 'freq': 400, 'condition': 'exp', 'thisN': 41, 'thisTrialN': 1, 'thisRepN': 4}>
193.6573 	EXP 	display_text: autoDraw = False
193.6573 	EXP 	textbox: autoDraw = False
193.6573 	EXP 	Fixation: autoDraw = True
193.7696 	DATA 	Mouse:  Left button up, pos=(738,190)
194.4044 	DATA 	Keypress: space
194.6652 	INFO 	Keyboard events cleared
194.6647 	EXP 	Fixation: autoDraw = False
194.6647 	EXP 	Polygon: autoDraw = True
194.8896 	DATA 	Keypress: space
194.8988 	EXP 	Fixation: autoDraw = False
194.8988 	EXP 	Polygon: autoDraw = False
195.5821 	EXP 	Sound sound_1 reached end of file
195.5985 	EXP 	Sound sound_1 started
195.7913 	DATA 	Keypress: 5
195.8884 	EXP 	Sound sound_1 stopped
195.9129 	EXP 	display_text: autoDraw = True
195.9129 	EXP 	textbox: autoDraw = True
196.2169 	DATA 	Keypress: 5
196.5010 	DATA 	Keypress: 5
197.1150 	DATA 	Keypress: 6
197.6091 	DATA 	Mouse: Left button down, pos=(738,190)
197.6192 	EXP 	New trial (rep=4, index=2): <Trial 42 (2 in rep 4) data={'delay': 0.7, 'freq': 400, 'condition': 'exp', 'thisN': 42, 'thisTrialN': 2, 'thisRepN': 4}>
197.6321 	EXP 	display_text: autoDraw = False
197.6321 	EXP 	textbox: autoDraw = False
197.6321 	EXP 	Fixation: autoDraw = True
197.7706 	DATA 	Mouse:  Left button up, pos=(738,190)
198.3884 	DATA 	Keypress: space
198.6385 	INFO 	Keyboard events cleared
198.6322 	EXP 	Polygon: autoDraw = True
198.6507 	EXP 	Fixation: autoDraw = False
198.9244 	DATA 	Keypress: space
198.9335 	EXP 	Fixation: autoDraw = False
198.9335 	EXP 	Polygon: autoDraw = False
199.6154 	EXP 	Sound sound_1 reached end of file
199.6318 	EXP 	Sound sound_1 started
199.9057 	DATA 	Keypress: 7
199.9217 	EXP 	Sound sound_1 stopped
199.9432 	EXP 	display_text: autoDraw = True
199.9432 	EXP 	textbox: autoDraw = True
200.2028 	DATA 	Keypress: 8
200.5229 	DATA 	Keypress: 9
201.1216 	DATA 	Keypress: backspace
201.3466 	DATA 	Keypress: backspace
201.4878 	DATA 	Keypress: 7
201.7299 	DATA 	Keypress: 8
201.9897 	DATA 	Keypress: 9
202.4206 	DATA 	Mouse: Left button down, pos=(738,190)
202.4240 	EXP 	New trial (rep=4, index=3): <Trial 43 (3 in rep 4) data={'delay': 0.4, 'freq': 1000, 'condition': 'unexp', 'thisN': 43, 'thisTrialN': 3, 'thisRepN': 4}>
202.4341 	EXP 	display_text: autoDraw = False
202.4341 	EXP 	textbox: autoDraw = False
202.4341 	EXP 	Fixation: autoDraw = True
202.5854 	DATA 	Mouse:  Left button up, pos=(738,190)
203.3083 	DATA 	Keypress: space
203.4334 	INFO 	Keyboard events cleared
203.4325 	EXP 	Polygon: autoDraw = True
203.4489 	EXP 	Fixation: autoDraw = False
203.7942 	DATA 	Keypress: space
203.8021 	EXP 	Fixation: autoDraw = False
203.8021 	EXP 	Polygon: autoDraw = False
204.1706 	EXP 	Sound sound_1 reached end of file
204.1869 	EXP 	Sound sound_1 started
204.4897 	EXP 	Sound sound_1 stopped
204.5136 	EXP 	display_text: autoDraw = True
204.5136 	EXP 	textbox: autoDraw = True
205.8837 	DATA 	Keypress: 2
206.1286 	DATA 	Keypress: 2
206.3361 	DATA 	Keypress: 2
206.7891 	DATA 	Mouse: Left button down, pos=(738,190)
206.8009 	EXP 	New trial (rep=4, index=4): <Trial 44 (4 in rep 4) data={'delay': 0.4, 'freq': 1000, 'condition': 'unexp', 'thisN': 44, 'thisTrialN': 4, 'thisRepN': 4}>
206.8087 	EXP 	display_text: autoDraw = False
206.8087 	EXP 	textbox: autoDraw = False
206.8087 	EXP 	Fixation: autoDraw = True
206.9203 	DATA 	Mouse:  Left button up, pos=(738,190)
207.1795 	DATA 	Keypress: space
207.6900 	DATA 	Keypress: space
207.8167 	INFO 	Keyboard events cleared
207.8161 	EXP 	Fixation: autoDraw = False
207.8161 	EXP 	Polygon: autoDraw = True
208.6476 	DATA 	Keypress: space
208.6543 	EXP 	Fixation: autoDraw = False
208.6543 	EXP 	Polygon: autoDraw = False
209.0335 	EXP 	Sound sound_1 reached end of file
209.0500 	EXP 	Sound sound_1 started
209.3400 	EXP 	Sound sound_1 stopped
209.3636 	EXP 	display_text: autoDraw = True
209.3636 	EXP 	textbox: autoDraw = True
209.3852 	DATA 	Keypress: 3
210.1309 	DATA 	Keypress: 5
210.7004 	DATA 	Mouse: Left button down, pos=(738,190)
210.7119 	EXP 	New trial (rep=4, index=5): <Trial 45 (5 in rep 4) data={'delay': 0.1, 'freq': 400, 'condition': 'exp', 'thisN': 45, 'thisTrialN': 5, 'thisRepN': 4}>
210.7206 	EXP 	display_text: autoDraw = False
210.7206 	EXP 	textbox: autoDraw = False
210.7206 	EXP 	Fixation: autoDraw = True
210.8367 	DATA 	Mouse:  Left button up, pos=(738,190)
211.3421 	DATA 	Keypress: space
211.7171 	INFO 	Keyboard events cleared
211.7165 	EXP 	Polygon: autoDraw = True
211.7328 	EXP 	Fixation: autoDraw = False
211.8576 	DATA 	Keypress: space
211.8668 	EXP 	Fixation: autoDraw = False
211.8668 	EXP 	Polygon: autoDraw = False
211.9496 	EXP 	Sound sound_1 reached end of file
211.9660 	EXP 	Sound sound_1 started
212.2550 	EXP 	Sound sound_1 stopped
212.2788 	EXP 	display_text: autoDraw = True
212.2788 	EXP 	textbox: autoDraw = True
212.3657 	DATA 	Keypress: space
213.8001 	DATA 	Keypress: 1
214.0933 	DATA 	Keypress: 1
214.6225 	DATA 	Keypress: 1
215.0008 	DATA 	Mouse: Left button down, pos=(738,190)
215.1021 	DATA 	Mouse:  Left button up, pos=(738,190)
215.5308 	DATA 	Keypress: space
215.8962 	DATA 	Keypress: space
222.4019 	DATA 	Mouse: Left button down, pos=(736,187)
222.4154 	EXP 	New trial (rep=4, index=6): <Trial 46 (6 in rep 4) data={'delay': 0.4, 'freq': 400, 'condition': 'exp', 'thisN': 46, 'thisTrialN': 6, 'thisRepN': 4}>
222.4242 	EXP 	display_text: autoDraw = False
222.4242 	EXP 	textbox: autoDraw = False
222.4242 	EXP 	Fixation: autoDraw = True
222.5887 	DATA 	Mouse:  Left button up, pos=(736,187)
223.3740 	DATA 	Keypress: space
223.4173 	INFO 	Keyboard events cleared
223.4168 	EXP 	Polygon: autoDraw = True
223.4336 	EXP 	Fixation: autoDraw = False
223.8441 	DATA 	Keypress: space
223.8527 	EXP 	Fixation: autoDraw = False
223.8527 	EXP 	Polygon: autoDraw = False
224.2342 	EXP 	Sound sound_1 reached end of file
224.2505 	EXP 	Sound sound_1 started
224.5403 	EXP 	Sound sound_1 stopped
224.5649 	EXP 	display_text: autoDraw = True
224.5649 	EXP 	textbox: autoDraw = True
225.4457 	DATA 	Keypress: 3
226.4177 	DATA 	Keypress: 6
227.4389 	DATA 	Mouse: Left button down, pos=(713,158)
227.4419 	EXP 	New trial (rep=4, index=7): <Trial 47 (7 in rep 4) data={'delay': 0.7, 'freq': 1000, 'condition': 'unexp', 'thisN': 47, 'thisTrialN': 7, 'thisRepN': 4}>
227.4517 	EXP 	display_text: autoDraw = False
227.4517 	EXP 	textbox: autoDraw = False
227.4517 	EXP 	Fixation: autoDraw = True
227.5715 	DATA 	Mouse:  Left button up, pos=(713,158)
228.4516 	INFO 	Keyboard events cleared
228.4508 	EXP 	Polygon: autoDraw = True
228.4672 	EXP 	Fixation: autoDraw = False
228.5422 	DATA 	Keypress: space
228.5511 	EXP 	Fixation: autoDraw = False
228.5511 	EXP 	Polygon: autoDraw = False
229.2347 	EXP 	Sound sound_1 reached end of file
229.2512 	EXP 	Sound sound_1 started
229.5408 	EXP 	Sound sound_1 stopped
229.5748 	EXP 	display_text: autoDraw = True
229.5748 	EXP 	textbox: autoDraw = True
230.5586 	DATA 	Keypress: 3
230.9811 	DATA 	Keypress: 3
231.3155 	DATA 	Keypress: 3
232.0416 	DATA 	Mouse: Left button down, pos=(724,198)
232.0445 	EXP 	New trial (rep=4, index=8): <Trial 48 (8 in rep 4) data={'delay': 0.1, 'freq': 1000, 'condition': 'unexp', 'thisN': 48, 'thisTrialN': 8, 'thisRepN': 4}>
232.0543 	EXP 	display_text: autoDraw = False
232.0543 	EXP 	textbox: autoDraw = False
232.0543 	EXP 	Fixation: autoDraw = True
232.1940 	DATA 	Mouse:  Left button up, pos=(724,198)
232.5428 	DATA 	Keypress: space
233.0069 	DATA 	Keypress: space
233.0520 	INFO 	Keyboard events cleared
233.0512 	EXP 	Polygon: autoDraw = True
233.0680 	EXP 	Fixation: autoDraw = False
233.4135 	DATA 	Keypress: space
233.4364 	EXP 	Fixation: autoDraw = False
233.4364 	EXP 	Polygon: autoDraw = False
233.5180 	EXP 	Sound sound_1 reached end of file
233.5344 	EXP 	Sound sound_1 started
233.8248 	EXP 	Sound sound_1 stopped
233.8493 	EXP 	display_text: autoDraw = True
233.8493 	EXP 	textbox: autoDraw = True
234.2449 	DATA 	Keypress: 4
235.1584 	DATA 	Keypress: backspace
235.8150 	DATA 	Keypress: 6
236.3829 	DATA 	Keypress: 7
236.7342 	DATA 	Keypress: 8
237.2361 	DATA 	Mouse: Left button down, pos=(724,198)
237.2484 	EXP 	New trial (rep=4, index=9): <Trial 49 (9 in rep 4) data={'delay': 0.1, 'freq': 400, 'condition': 'exp', 'thisN': 49, 'thisTrialN': 9, 'thisRepN': 4}>
237.2566 	EXP 	display_text: autoDraw = False
237.2566 	EXP 	textbox: autoDraw = False
237.2566 	EXP 	Fixation: autoDraw = True
237.3723 	DATA 	Mouse:  Left button up, pos=(724,198)
238.2522 	INFO 	Keyboard events cleared
238.2514 	EXP 	Polygon: autoDraw = True
238.2684 	EXP 	Fixation: autoDraw = False
239.2447 	DATA 	Keypress: space
239.2535 	EXP 	Fixation: autoDraw = False
239.2535 	EXP 	Polygon: autoDraw = False
239.3348 	EXP 	Sound sound_1 reached end of file
239.3513 	EXP 	Sound sound_1 started
239.6072 	DATA 	Keypress: space
239.6415 	EXP 	Sound sound_1 stopped
239.6675 	EXP 	display_text: autoDraw = True
239.6675 	EXP 	textbox: autoDraw = True
263.5837 	DATA 	Keypress: 5
263.8587 	DATA 	Keypress: 5
264.0677 	DATA 	Keypress: 5
264.8158 	DATA 	Mouse: Left button down, pos=(724,169)
264.8268 	EXP 	New trial (rep=5, index=0): <Trial 50 (0 in rep 5) data={'delay': 0.4, 'freq': 1000, 'condition': 'unexp', 'thisN': 50, 'thisTrialN': 0, 'thisRepN': 5}>
264.8380 	EXP 	display_text: autoDraw = False
264.8380 	EXP 	textbox: autoDraw = False
264.8380 	EXP 	Fixation: autoDraw = True
264.9247 	DATA 	Mouse:  Left button up, pos=(724,169)
265.2760 	DATA 	Keypress: space
265.6926 	DATA 	Keypress: space
265.8384 	INFO 	Keyboard events cleared
265.8374 	EXP 	Polygon: autoDraw = True
265.8532 	EXP 	Fixation: autoDraw = False
266.0784 	DATA 	Keypress: space
266.0874 	EXP 	Fixation: autoDraw = False
266.0874 	EXP 	Polygon: autoDraw = False
266.4707 	EXP 	Sound sound_1 reached end of file
266.4871 	EXP 	Sound sound_1 started
266.7770 	EXP 	Sound sound_1 stopped
266.8012 	EXP 	display_text: autoDraw = True
266.8012 	EXP 	textbox: autoDraw = True
267.1749 	DATA 	Keypress: 6
267.4981 	DATA 	Keypress: 5
267.8662 	DATA 	Keypress: 7
268.2790 	DATA 	Mouse: Left button down, pos=(724,169)
268.2911 	EXP 	New trial (rep=5, index=1): <Trial 51 (1 in rep 5) data={'delay': 0.1, 'freq': 1000, 'condition': 'unexp', 'thisN': 51, 'thisTrialN': 1, 'thisRepN': 5}>
268.3036 	EXP 	display_text: autoDraw = False
268.3036 	EXP 	textbox: autoDraw = False
268.3036 	EXP 	Fixation: autoDraw = True
268.4080 	DATA 	Mouse:  Left button up, pos=(724,169)
268.6776 	DATA 	Keypress: space
268.9779 	DATA 	Keypress: space
269.3049 	INFO 	Keyboard events cleared
269.3041 	EXP 	Fixation: autoDraw = False
269.3041 	EXP 	Polygon: autoDraw = True
269.3452 	DATA 	Keypress: space
269.3540 	EXP 	Fixation: autoDraw = False
269.3540 	EXP 	Polygon: autoDraw = False
269.4379 	EXP 	Sound sound_1 reached end of file
269.4542 	EXP 	Sound sound_1 started
269.7437 	EXP 	Sound sound_1 stopped
269.7675 	EXP 	display_text: autoDraw = True
269.7675 	EXP 	textbox: autoDraw = True
269.8934 	DATA 	Keypress: 4
270.3991 	DATA 	Keypress: 0
270.6125 	DATA 	Keypress: 0
271.0073 	DATA 	Mouse: Left button down, pos=(724,169)
271.0108 	EXP 	New trial (rep=5, index=2): <Trial 52 (2 in rep 5) data={'delay': 0.4, 'freq': 400, 'condition': 'exp', 'thisN': 52, 'thisTrialN': 2, 'thisRepN': 5}>
271.0217 	EXP 	display_text: autoDraw = False
271.0217 	EXP 	textbox: autoDraw = False
271.0217 	EXP 	Fixation: autoDraw = True
271.1623 	DATA 	Mouse:  Left button up, pos=(724,169)
271.3925 	DATA 	Keypress: space
271.7598 	DATA 	Keypress: space
272.0211 	INFO 	Keyboard events cleared
272.0205 	EXP 	Polygon: autoDraw = True
272.0369 	EXP 	Fixation: autoDraw = False
272.1186 	DATA 	Keypress: space
272.1254 	EXP 	Fixation: autoDraw = False
272.1254 	EXP 	Polygon: autoDraw = False
272.5037 	EXP 	Sound sound_1 reached end of file
272.5201 	EXP 	Sound sound_1 started
272.8108 	EXP 	Sound sound_1 stopped
272.8345 	EXP 	display_text: autoDraw = True
272.8345 	EXP 	textbox: autoDraw = True
273.1345 	DATA 	Keypress: 3
273.6640 	DATA 	Keypress: 4
274.4378 	DATA 	Keypress: backspace
274.8921 	DATA 	Keypress: 8
275.1579 	DATA 	Keypress: 9
275.5620 	DATA 	Mouse: Left button down, pos=(724,169)
275.5740 	EXP 	New trial (rep=5, index=3): <Trial 53 (3 in rep 5) data={'delay': 0.1, 'freq': 1000, 'condition': 'unexp', 'thisN': 53, 'thisTrialN': 3, 'thisRepN': 5}>
275.5811 	EXP 	display_text: autoDraw = False
275.5811 	EXP 	textbox: autoDraw = False
275.5811 	EXP 	Fixation: autoDraw = True
275.6743 	DATA 	Mouse:  Left button up, pos=(724,169)
275.9617 	DATA 	Keypress: space
276.4110 	DATA 	Keypress: space
276.5879 	INFO 	Keyboard events cleared
276.5872 	EXP 	Fixation: autoDraw = False
276.5872 	EXP 	Polygon: autoDraw = True
276.8133 	DATA 	Keypress: space
276.8221 	EXP 	Fixation: autoDraw = False
276.8221 	EXP 	Polygon: autoDraw = False
276.9043 	EXP 	Sound sound_1 reached end of file
276.9207 	EXP 	Sound sound_1 started
277.2093 	EXP 	Sound sound_1 stopped
277.2329 	EXP 	display_text: autoDraw = True
277.2329 	EXP 	textbox: autoDraw = True
277.6377 	DATA 	Keypress: 4
278.7852 	DATA 	Keypress: 9
279.1493 	DATA 	Keypress: 8
279.5664 	DATA 	Mouse: Left button down, pos=(724,169)
279.5769 	EXP 	New trial (rep=5, index=4): <Trial 54 (4 in rep 5) data={'delay': 0.7, 'freq': 400, 'condition': 'exp', 'thisN': 54, 'thisTrialN': 4, 'thisRepN': 5}>
279.5879 	EXP 	display_text: autoDraw = False
279.5879 	EXP 	textbox: autoDraw = False
279.5879 	EXP 	Fixation: autoDraw = True
279.6578 	DATA 	Mouse:  Left button up, pos=(724,169)
280.2454 	DATA 	Keypress: space
280.5137 	DATA 	Keypress: space
280.5883 	INFO 	Keyboard events cleared
280.5878 	EXP 	Fixation: autoDraw = False
280.5878 	EXP 	Polygon: autoDraw = True
280.7629 	DATA 	Keypress: space
280.7722 	EXP 	Fixation: autoDraw = False
280.7722 	EXP 	Polygon: autoDraw = False
281.4549 	EXP 	Sound sound_1 reached end of file
281.4713 	EXP 	Sound sound_1 started
281.7609 	EXP 	Sound sound_1 stopped
281.7848 	EXP 	display_text: autoDraw = True
281.7848 	EXP 	textbox: autoDraw = True
281.8901 	DATA 	Keypress: 0
282.6014 	DATA 	Mouse: Left button down, pos=(724,169)
282.6125 	EXP 	New trial (rep=5, index=5): <Trial 55 (5 in rep 5) data={'delay': 0.7, 'freq': 1000, 'condition': 'unexp', 'thisN': 55, 'thisTrialN': 5, 'thisRepN': 5}>
282.6229 	EXP 	display_text: autoDraw = False
282.6229 	EXP 	textbox: autoDraw = False
282.6229 	EXP 	Fixation: autoDraw = True
282.7263 	DATA 	Mouse:  Left button up, pos=(724,169)
283.3281 	DATA 	Keypress: space
283.6217 	INFO 	Keyboard events cleared
283.6212 	EXP 	Polygon: autoDraw = True
283.6381 	EXP 	Fixation: autoDraw = False
283.9960 	DATA 	Keypress: space
284.0051 	EXP 	Fixation: autoDraw = False
284.0051 	EXP 	Polygon: autoDraw = False
284.6887 	EXP 	Sound sound_1 reached end of file
284.7051 	EXP 	Sound sound_1 started
284.9940 	EXP 	Sound sound_1 stopped
285.0180 	EXP 	display_text: autoDraw = True
285.0180 	EXP 	textbox: autoDraw = True
287.0252 	DATA 	Keypress: 6
287.6631 	DATA 	Keypress: 0
287.8355 	DATA 	Keypress: 0
288.0604 	DATA 	Mouse: Left button down, pos=(724,169)
288.0642 	EXP 	New trial (rep=5, index=6): <Trial 56 (6 in rep 5) data={'delay': 0.7, 'freq': 400, 'condition': 'exp', 'thisN': 56, 'thisTrialN': 6, 'thisRepN': 5}>
288.0740 	EXP 	display_text: autoDraw = False
288.0740 	EXP 	textbox: autoDraw = False
288.0740 	EXP 	Fixation: autoDraw = True
288.2427 	DATA 	Mouse:  Left button up, pos=(724,169)
288.9449 	DATA 	Keypress: space
289.0723 	INFO 	Keyboard events cleared
289.0717 	EXP 	Polygon: autoDraw = True
289.0888 	EXP 	Fixation: autoDraw = False
289.3305 	DATA 	Keypress: space
289.3392 	EXP 	Fixation: autoDraw = False
289.3392 	EXP 	Polygon: autoDraw = False
290.0227 	EXP 	Sound sound_1 reached end of file
290.0391 	EXP 	Sound sound_1 started
290.3295 	EXP 	Sound sound_1 stopped
290.3373 	DATA 	Keypress: 3
290.3597 	EXP 	display_text: autoDraw = True
290.3597 	EXP 	textbox: autoDraw = True
291.3211 	DATA 	Keypress: backspace
291.6089 	DATA 	Keypress: 5
291.8868 	DATA 	Keypress: 6
292.1819 	DATA 	Keypress: 7
292.5790 	DATA 	Mouse: Left button down, pos=(724,169)
292.5822 	EXP 	New trial (rep=5, index=7): <Trial 57 (7 in rep 5) data={'delay': 0.1, 'freq': 400, 'condition': 'exp', 'thisN': 57, 'thisTrialN': 7, 'thisRepN': 5}>
292.5917 	EXP 	display_text: autoDraw = False
292.5917 	EXP 	textbox: autoDraw = False
292.5917 	EXP 	Fixation: autoDraw = True
292.7096 	DATA 	Mouse:  Left button up, pos=(724,169)
292.9624 	DATA 	Keypress: space
293.3609 	DATA 	Keypress: space
293.5891 	INFO 	Keyboard events cleared
293.5885 	EXP 	Polygon: autoDraw = True
293.6049 	EXP 	Fixation: autoDraw = False
293.7307 	DATA 	Keypress: space
293.7394 	EXP 	Fixation: autoDraw = False
293.7394 	EXP 	Polygon: autoDraw = False
293.8221 	EXP 	Sound sound_1 reached end of file
293.8386 	EXP 	Sound sound_1 started
294.1425 	EXP 	Sound sound_1 stopped
294.1688 	EXP 	display_text: autoDraw = True
294.1688 	EXP 	textbox: autoDraw = True
295.4594 	DATA 	Keypress: 7
295.7280 	DATA 	Keypress: 7
295.9073 	DATA 	Keypress: 7
296.2751 	DATA 	Mouse: Left button down, pos=(724,169)
296.2786 	EXP 	New trial (rep=5, index=8): <Trial 58 (8 in rep 5) data={'delay': 0.1, 'freq': 400, 'condition': 'exp', 'thisN': 58, 'thisTrialN': 8, 'thisRepN': 5}>
296.2891 	EXP 	display_text: autoDraw = False
296.2891 	EXP 	textbox: autoDraw = False
296.2891 	EXP 	Fixation: autoDraw = True
296.3776 	DATA 	Mouse:  Left button up, pos=(724,169)
296.5803 	DATA 	Keypress: space
296.8780 	DATA 	Keypress: space
297.2440 	DATA 	Keypress: space
297.2902 	INFO 	Keyboard events cleared
297.2891 	EXP 	Fixation: autoDraw = False
297.2891 	EXP 	Polygon: autoDraw = True
297.6154 	DATA 	Keypress: space
297.6393 	EXP 	Fixation: autoDraw = False
297.6393 	EXP 	Polygon: autoDraw = False
297.7223 	EXP 	Sound sound_1 reached end of file
297.7388 	EXP 	Sound sound_1 started
298.0285 	EXP 	Sound sound_1 stopped
298.0523 	EXP 	display_text: autoDraw = True
298.0523 	EXP 	textbox: autoDraw = True
299.1699 	DATA 	Keypress: 1
300.0376 	DATA 	Keypress: 2
301.3791 	DATA 	Keypress: 2
301.7567 	DATA 	Mouse: Left button down, pos=(724,169)
301.7754 	EXP 	New trial (rep=5, index=9): <Trial 59 (9 in rep 5) data={'delay': 0.4, 'freq': 1000, 'condition': 'unexp', 'thisN': 59, 'thisTrialN': 9, 'thisRepN': 5}>
301.7851 	EXP 	display_text: autoDraw = False
301.7851 	EXP 	textbox: autoDraw = False
301.7851 	EXP 	Fixation: autoDraw = True
301.8944 	DATA 	Mouse:  Left button up, pos=(724,169)
302.0970 	DATA 	Keypress: space
302.4468 	DATA 	Keypress: space
302.7626 	DATA 	Keypress: space
302.7899 	INFO 	Keyboard events cleared
302.7894 	EXP 	Fixation: autoDraw = False
302.7894 	EXP 	Polygon: autoDraw = True
303.0661 	DATA 	Keypress: space
303.0894 	EXP 	Fixation: autoDraw = False
303.0894 	EXP 	Polygon: autoDraw = False
303.4727 	EXP 	Sound sound_1 reached end of file
303.4891 	EXP 	Sound sound_1 started
303.7786 	EXP 	Sound sound_1 stopped
303.8027 	EXP 	display_text: autoDraw = True
303.8027 	EXP 	textbox: autoDraw = True
304.3448 	DATA 	Keypress: 4
305.7774 	DATA 	Keypress: 8
306.0543 	DATA 	Keypress: 9
306.6977 	DATA 	Mouse: Left button down, pos=(724,169)
306.7097 	EXP 	New trial (rep=6, index=0): <Trial 60 (0 in rep 6) data={'delay': 0.4, 'freq': 1000, 'condition': 'unexp', 'thisN': 60, 'thisTrialN': 0, 'thisRepN': 6}>
306.7168 	EXP 	display_text: autoDraw = False
306.7168 	EXP 	textbox: autoDraw = False
306.7168 	EXP 	Fixation: autoDraw = True
306.8439 	DATA 	Mouse:  Left button up, pos=(724,169)
307.1165 	DATA 	Keypress: space
307.5132 	DATA 	Keypress: space
307.7237 	INFO 	Keyboard events cleared
307.7229 	EXP 	Fixation: autoDraw = False
307.7229 	EXP 	Polygon: autoDraw = True
307.9152 	DATA 	Keypress: space
307.9397 	EXP 	Fixation: autoDraw = False
307.9397 	EXP 	Polygon: autoDraw = False
308.3232 	EXP 	Sound sound_1 reached end of file
308.3395 	EXP 	Sound sound_1 started
308.6295 	EXP 	Sound sound_1 stopped
308.6525 	EXP 	display_text: autoDraw = True
308.6525 	EXP 	textbox: autoDraw = True
308.9262 	DATA 	Keypress: 0
309.1572 	DATA 	Keypress: 0
309.8835 	DATA 	Keypress: backspace
310.5837 	DATA 	Mouse: Left button down, pos=(724,169)
310.5942 	EXP 	New trial (rep=6, index=1): <Trial 61 (1 in rep 6) data={'delay': 0.7, 'freq': 400, 'condition': 'exp', 'thisN': 61, 'thisTrialN': 1, 'thisRepN': 6}>
310.6064 	EXP 	display_text: autoDraw = False
310.6064 	EXP 	textbox: autoDraw = False
310.6064 	EXP 	Fixation: autoDraw = True
310.7609 	DATA 	Mouse:  Left button up, pos=(724,169)
310.9806 	DATA 	Keypress: space
311.6073 	INFO 	Keyboard events cleared
311.6066 	EXP 	Fixation: autoDraw = False
311.6066 	EXP 	Polygon: autoDraw = True
311.7997 	DATA 	Keypress: space
311.8213 	EXP 	Fixation: autoDraw = False
311.8213 	EXP 	Polygon: autoDraw = False
312.4899 	EXP 	Sound sound_1 reached end of file
312.5063 	EXP 	Sound sound_1 started
312.7964 	EXP 	Sound sound_1 stopped
312.8211 	EXP 	display_text: autoDraw = True
312.8211 	EXP 	textbox: autoDraw = True
314.4511 	DATA 	Keypress: 4
315.4248 	DATA 	Keypress: 4
315.7315 	DATA 	Keypress: 4
316.3335 	DATA 	Mouse: Left button down, pos=(724,169)
316.3451 	EXP 	New trial (rep=6, index=2): <Trial 62 (2 in rep 6) data={'delay': 0.1, 'freq': 400, 'condition': 'exp', 'thisN': 62, 'thisTrialN': 2, 'thisRepN': 6}>
316.3571 	EXP 	display_text: autoDraw = False
316.3571 	EXP 	textbox: autoDraw = False
316.3571 	EXP 	Fixation: autoDraw = True
316.4277 	DATA 	Mouse:  Left button up, pos=(724,169)
317.1631 	DATA 	Keypress: space
317.3585 	INFO 	Keyboard events cleared
317.3575 	EXP 	Fixation: autoDraw = False
317.3575 	EXP 	Polygon: autoDraw = True
317.8507 	DATA 	Keypress: space
317.8598 	EXP 	Fixation: autoDraw = False
317.8598 	EXP 	Polygon: autoDraw = False
317.9408 	EXP 	Sound sound_1 reached end of file
317.9572 	EXP 	Sound sound_1 started
318.2471 	EXP 	Sound sound_1 stopped
318.2724 	EXP 	display_text: autoDraw = True
318.2724 	EXP 	textbox: autoDraw = True
319.4787 	DATA 	Keypress: 2
320.5762 	DATA 	Mouse: Left button down, pos=(724,169)
320.5888 	EXP 	New trial (rep=6, index=3): <Trial 63 (3 in rep 6) data={'delay': 0.4, 'freq': 1000, 'condition': 'unexp', 'thisN': 63, 'thisTrialN': 3, 'thisRepN': 6}>
320.5962 	EXP 	display_text: autoDraw = False
320.5962 	EXP 	textbox: autoDraw = False
320.5962 	EXP 	Fixation: autoDraw = True
320.7271 	DATA 	Mouse:  Left button up, pos=(724,169)
321.2132 	DATA 	Keypress: space
321.5907 	INFO 	Keyboard events cleared
321.5902 	EXP 	Polygon: autoDraw = True
321.6072 	EXP 	Fixation: autoDraw = False
321.6347 	DATA 	Keypress: space
321.6429 	EXP 	Fixation: autoDraw = False
321.6429 	EXP 	Polygon: autoDraw = False
322.0241 	EXP 	Sound sound_1 reached end of file
322.0405 	EXP 	Sound sound_1 started
322.3308 	EXP 	Sound sound_1 stopped
322.3611 	EXP 	display_text: autoDraw = True
322.3611 	EXP 	textbox: autoDraw = True
322.9328 	DATA 	Keypress: 4
